"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"10","群馬県","10203","桐生市","102030056000","横山町","36.419179","139.342187","0","1"
"10","群馬県","10203","桐生市","102030057000","広沢町間ノ島","36.388928","139.339040","0","1"
"10","群馬県","10203","桐生市","102030048004","広沢町四丁目","36.378734","139.333426","0","3"
"10","群馬県","10204","伊勢崎市","102040001000","間野谷町","36.380676","139.261900","0","1"
"10","群馬県","10204","伊勢崎市","102040002001","赤堀今井町一丁目","36.375959","139.210273","0","3"
"10","群馬県","10204","伊勢崎市","102040002002","赤堀今井町二丁目","36.388078","139.215084","0","3"
"10","群馬県","10204","伊勢崎市","102040003000","赤堀鹿島町","36.385912","139.253501","0","1"
"10","群馬県","10204","伊勢崎市","102040004000","東町","36.341692","139.245583","0","1"
"10","群馬県","10204","伊勢崎市","102040005000","阿弥大寺町","36.302409","139.165799","0","1"
"10","群馬県","10204","伊勢崎市","102040006000","安堀町","36.335949","139.176987","0","1"
"10","群馬県","10204","伊勢崎市","102040007000","飯島町","36.265410","139.221738","0","1"
"10","群馬県","10204","伊勢崎市","102040008000","磯町","36.395555","139.231115","0","1"
"10","群馬県","10204","伊勢崎市","102040009001","市場町一丁目","36.373723","139.220967","0","3"
"10","群馬県","10204","伊勢崎市","102040009002","市場町二丁目","36.362549","139.223951","0","3"
"10","群馬県","10204","伊勢崎市","102040010000","稲荷町","36.327807","139.143755","0","1"
"10","群馬県","10204","伊勢崎市","102040011000","乾町","36.339601","139.191394","0","1"
"10","群馬県","10204","伊勢崎市","102040012001","今泉町一丁目","36.311500","139.207457","0","3"
"10","群馬県","10204","伊勢崎市","102040012002","今泉町二丁目","36.311881","139.197780","0","3"
"10","群馬県","10204","伊勢崎市","102040013000","今井町","36.301430","139.179295","0","1"
"10","群馬県","10204","伊勢崎市","102040014000","太田町","36.330439","139.187992","0","1"
"10","群馬県","10204","伊勢崎市","102040015000","大手町","36.323635","139.194912","0","1"
"10","群馬県","10204","伊勢崎市","102040016000","鹿島町","36.339247","139.204498","0","1"
"10","群馬県","10204","伊勢崎市","102040017000","粕川町","36.311130","139.216165","0","1"
"10","群馬県","10204","伊勢崎市","102040018000","上泉町","36.312609","139.191178","0","1"
"10","群馬県","10204","伊勢崎市","102040019000","上植木本町","36.336672","139.211300","0","1"
"10","群馬県","10204","伊勢崎市","102040020000","上諏訪町","36.328666","139.220342","0","1"
"10","群馬県","10204","伊勢崎市","102040021000","上田町","36.352910","139.235510","0","1"
"10","群馬県","10204","伊勢崎市","102040022000","上蓮町","36.271613","139.216721","0","1"
"10","群馬県","10204","伊勢崎市","102040023000","北千木町","36.302885","139.215647","0","1"
"10","群馬県","10204","伊勢崎市","102040024000","喜多町","36.329042","139.193332","0","1"
"10","群馬県","10204","伊勢崎市","102040025001","国定町一丁目","36.363452","139.260005","0","3"
"10","群馬県","10204","伊勢崎市","102040025002","国定町二丁目","36.363948","139.241188","0","3"
"10","群馬県","10204","伊勢崎市","102040026000","曲輪町","36.324218","139.190602","0","1"
"10","群馬県","10204","伊勢崎市","102040027000","華蔵寺町","36.341440","139.198861","0","1"
"10","群馬県","10204","伊勢崎市","102040028000","下道寺町","36.277049","139.204572","0","1"
"10","群馬県","10204","伊勢崎市","102040029000","小泉町","36.336188","139.257147","0","1"
"10","群馬県","10204","伊勢崎市","102040030001","香林町一丁目","36.388123","139.241011","0","3"
"10","群馬県","10204","伊勢崎市","102040030002","香林町二丁目","36.399727","139.246789","0","3"
"10","群馬県","10204","伊勢崎市","102040031000","国領町","36.263388","139.232772","0","1"
"10","群馬県","10204","伊勢崎市","102040032000","寿町","36.333194","139.199373","0","1"
"10","群馬県","10204","伊勢崎市","102040033000","五目牛町","36.356794","139.206790","0","1"
"10","群馬県","10204","伊勢崎市","102040034000","境","36.271586","139.255265","0","1"
"10","群馬県","10204","伊勢崎市","102040035000","境東","36.272189","139.259616","0","1"
"10","群馬県","10204","伊勢崎市","102040036000","境伊与久","36.301327","139.229934","0","1"
"10","群馬県","10204","伊勢崎市","102040037000","境小此木","36.266859","139.238178","0","1"
"10","群馬県","10204","伊勢崎市","102040038000","境女塚","36.270869","139.268521","0","1"
"10","群馬県","10204","伊勢崎市","102040039000","境上武士","36.283750","139.234182","0","1"
"10","群馬県","10204","伊勢崎市","102040040000","境上渕名","36.311931","139.250863","0","1"
"10","群馬県","10204","伊勢崎市","102040041000","境上矢島","36.286284","139.256725","0","1"
"10","群馬県","10204","伊勢崎市","102040042000","境木島","36.288103","139.243141","0","1"
"10","群馬県","10204","伊勢崎市","102040043000","境栄","36.271502","139.263304","0","1"
"10","群馬県","10204","伊勢崎市","102040044000","境島村","36.257055","139.237610","0","1"
"10","群馬県","10204","伊勢崎市","102040045000","境下武士","36.275170","139.238809","0","1"
"10","群馬県","10204","伊勢崎市","102040046000","境下渕名","36.301290","139.247422","0","1"
"10","群馬県","10204","伊勢崎市","102040047000","境新栄","36.276994","139.264554","0","1"
"10","群馬県","10204","伊勢崎市","102040048000","境百々","36.280222","139.252165","0","1"
"10","群馬県","10204","伊勢崎市","102040049000","境百々東","36.279481","139.256316","0","1"
"10","群馬県","10204","伊勢崎市","102040050000","境中島","36.261532","139.253496","0","1"
"10","群馬県","10204","伊勢崎市","102040051000","境西今井","36.282947","139.266775","0","1"
"10","群馬県","10204","伊勢崎市","102040052000","境萩原","36.276382","139.250588","0","1"
"10","群馬県","10204","伊勢崎市","102040053000","境東新井","36.311683","139.264150","0","1"
"10","群馬県","10204","伊勢崎市","102040054000","境平塚","36.254341","139.266603","0","1"
"10","群馬県","10204","伊勢崎市","102040055000","境保泉","36.288544","139.223135","0","1"
"10","群馬県","10204","伊勢崎市","102040056001","境保泉一丁目","36.288159","139.218159","0","3"
"10","群馬県","10204","伊勢崎市","102040057000","境三ツ木","36.279433","139.272068","0","1"
"10","群馬県","10204","伊勢崎市","102040058000","境美原","36.278845","139.260079","0","1"
"10","群馬県","10204","伊勢崎市","102040059000","境米岡","36.263772","139.264310","0","1"
"10","群馬県","10204","伊勢崎市","102040060000","三光町","36.318012","139.191756","0","1"
"10","群馬県","10204","伊勢崎市","102040061000","山王町","36.295137","139.193390","0","1"
"10","群馬県","10204","伊勢崎市","102040062000","三和町","36.350272","139.221884","0","1"
"10","群馬県","10204","伊勢崎市","102040063000","柴町","36.288831","139.166742","0","1"
"10","群馬県","10204","伊勢崎市","102040064000","下植木町","36.319502","139.213088","0","1"
"10","群馬県","10204","伊勢崎市","102040065000","下蓮町","36.269214","139.224771","0","1"
"10","群馬県","10204","伊勢崎市","102040066000","下触町","36.368786","139.200920","0","1"
"10","群馬県","10204","伊勢崎市","102040067000","昭和町","36.328524","139.207447","0","1"
"10","群馬県","10204","伊勢崎市","102040068000","新栄町","36.306120","139.190944","0","1"
"10","群馬県","10204","伊勢崎市","102040069000","末広町","36.334539","139.193042","0","1"
"10","群馬県","10204","伊勢崎市","102040070000","大正寺町","36.283955","139.200041","0","1"
"10","群馬県","10204","伊勢崎市","102040071000","田中島町","36.321274","139.162455","0","1"
"10","群馬県","10204","伊勢崎市","102040072000","田中町","36.310859","139.162690","0","1"
"10","群馬県","10204","伊勢崎市","102040073001","田部井町一丁目","36.355778","139.247763","0","3"
"10","群馬県","10204","伊勢崎市","102040073002","田部井町二丁目","36.348963","139.246976","0","3"
"10","群馬県","10204","伊勢崎市","102040073003","田部井町三丁目","36.349835","139.261029","0","3"
"10","群馬県","10204","伊勢崎市","102040074000","中央町","36.318862","139.200391","0","1"
"10","群馬県","10204","伊勢崎市","102040075000","堤下町","36.338391","139.195839","0","1"
"10","群馬県","10204","伊勢崎市","102040076000","堤西町","36.342288","139.193920","0","1"
"10","群馬県","10204","伊勢崎市","102040077000","連取本町","36.321637","139.177952","0","1"
"10","群馬県","10204","伊勢崎市","102040078000","連取町","36.317458","139.182638","0","1"
"10","群馬県","10204","伊勢崎市","102040079000","連取元町","36.310266","139.180037","0","1"
"10","群馬県","10204","伊勢崎市","102040080000","富塚町","36.274663","139.195047","0","1"
"10","群馬県","10204","伊勢崎市","102040081000","戸谷塚町","36.280695","139.178551","0","1"
"10","群馬県","10204","伊勢崎市","102040082000","豊城町","36.337194","139.222189","0","1"
"10","群馬県","10204","伊勢崎市","102040083000","長沼町","36.265061","139.209077","0","1"
"10","群馬県","10204","伊勢崎市","102040084000","中町","36.299444","139.172151","0","1"
"10","群馬県","10204","伊勢崎市","102040085000","西小保方町","36.343438","139.234172","0","1"
"10","群馬県","10204","伊勢崎市","102040086000","西上之宮町","36.312166","139.142956","0","1"
"10","群馬県","10204","伊勢崎市","102040087001","西久保町一丁目","36.379332","139.226424","0","3"
"10","群馬県","10204","伊勢崎市","102040087002","西久保町二丁目","36.376645","139.235622","0","3"
"10","群馬県","10204","伊勢崎市","102040087003","西久保町三丁目","36.369096","139.231126","0","3"
"10","群馬県","10204","伊勢崎市","102040088000","西田町","36.333988","139.195802","0","1"
"10","群馬県","10204","伊勢崎市","102040089000","西野町","36.396808","139.221885","0","1"
"10","群馬県","10204","伊勢崎市","102040090000","韮塚町","36.306943","139.174670","0","1"
"10","群馬県","10204","伊勢崎市","102040091000","野町","36.387443","139.227539","0","1"
"10","群馬県","10204","伊勢崎市","102040092000","羽黒町","36.288084","139.212914","0","1"
"10","群馬県","10204","伊勢崎市","102040093000","波志江町","36.351928","139.188544","0","1"
"10","群馬県","10204","伊勢崎市","102040094000","八寸町","36.333609","139.229843","0","1"
"10","群馬県","10204","伊勢崎市","102040095000","東小保方町","36.326829","139.252583","0","1"
"10","群馬県","10204","伊勢崎市","102040096000","東上之宮町","36.308924","139.152278","0","1"
"10","群馬県","10204","伊勢崎市","102040097000","東本町","36.319097","139.205385","0","1"
"10","群馬県","10204","伊勢崎市","102040098000","日乃出町","36.320698","139.224535","0","1"
"10","群馬県","10204","伊勢崎市","102040099000","平井町","36.324364","139.262860","0","1"
"10","群馬県","10204","伊勢崎市","102040100000","ひろせ町","36.300218","139.196857","0","1"
"10","群馬県","10204","伊勢崎市","102040101000","福島町","36.275516","139.181105","0","1"
"10","群馬県","10204","伊勢崎市","102040102000","平和町","36.323960","139.199732","0","1"
"10","群馬県","10204","伊勢崎市","102040103000","堀口町","36.290643","139.183806","0","1"
"10","群馬県","10204","伊勢崎市","102040104000","堀下町","36.366505","139.215944","0","1"
"10","群馬県","10204","伊勢崎市","102040105000","本関町","36.349592","139.211070","0","1"
"10","群馬県","10204","伊勢崎市","102040106000","本町","36.320259","139.195755","0","1"
"10","群馬県","10204","伊勢崎市","102040107000","曲沢町","36.377114","139.249294","0","1"
"10","群馬県","10204","伊勢崎市","102040108000","馬見塚町","36.280319","139.214922","0","1"
"10","群馬県","10204","伊勢崎市","102040109000","緑町","36.317621","139.195973","0","1"
"10","群馬県","10204","伊勢崎市","102040110000","南千木町","36.296182","139.215776","0","1"
"10","群馬県","10204","伊勢崎市","102040111000","三室町","36.325078","139.239008","0","1"
"10","群馬県","10204","伊勢崎市","102040112000","美茂呂町","36.300309","139.203530","0","1"
"10","群馬県","10204","伊勢崎市","102040113000","宮子町","36.332768","139.158089","0","1"
"10","群馬県","10204","伊勢崎市","102040114000","宮古町","36.321810","139.151732","0","1"
"10","群馬県","10204","伊勢崎市","102040115000","宮前町","36.323612","139.207509","0","1"
"10","群馬県","10204","伊勢崎市","102040116000","宗高町","36.329577","139.201380","0","1"
"10","群馬県","10204","伊勢崎市","102040117001","茂呂町一丁目","36.306274","139.199351","0","3"
"10","群馬県","10204","伊勢崎市","102040117002","茂呂町二丁目","36.299453","139.209116","0","3"
"10","群馬県","10204","伊勢崎市","102040118000","茂呂南町","36.294014","139.205709","0","1"
"10","群馬県","10204","伊勢崎市","102040119000","八坂町","36.313988","139.197812","0","1"
"10","群馬県","10204","伊勢崎市","102040120000","八斗島町","36.268173","139.191949","0","1"
"10","群馬県","10204","伊勢崎市","102040121000","柳原町","36.328320","139.198058","0","1"
"10","群馬県","10204","伊勢崎市","102040122000","八幡町","36.337875","139.199450","0","1"
"10","群馬県","10204","伊勢崎市","102040123000","除ケ町","36.283253","139.192253","0","1"
"10","群馬県","10204","伊勢崎市","102040124000","若葉町","36.319097","139.188235","0","1"
"10","群馬県","10205","太田市","102050001000","阿久津町","36.248065","139.309247","0","1"
"10","群馬県","10205","太田市","102050002000","朝日町","36.274729","139.400849","0","1"
"10","群馬県","10205","太田市","102050003000","新井町","36.285770","139.370002","0","1"
"10","群馬県","10205","太田市","102050004000","安養寺町","36.258861","139.303962","0","1"
"10","群馬県","10205","太田市","102050005000","飯田町","36.289007","139.379580","0","1"
"10","群馬県","10205","太田市","102050006000","飯塚町","36.278480","139.385161","0","1"
"10","群馬県","10205","太田市","102050007000","石橋町","36.330680","139.340326","0","1"
"10","群馬県","10205","太田市","102050008000","石原町","36.297784","139.402211","0","1"
"10","群馬県","10205","太田市","102050009000","泉町","36.268918","139.313545","0","1"
"10","群馬県","10205","太田市","102050010000","市場町","36.334339","139.414993","0","1"
"10","群馬県","10205","太田市","102050011000","出塚町","36.258139","139.292563","0","1"
"10","群馬県","10205","太田市","102050012000","岩瀬川町","36.276727","139.358358","0","1"
"10","群馬県","10205","太田市","102050013000","岩松町","36.257908","139.335995","0","1"
"10","群馬県","10205","太田市","102050014000","植木野町","36.318443","139.411243","0","1"
"10","群馬県","10205","太田市","102050015000","牛沢町","36.258155","139.354245","0","1"
"10","群馬県","10205","太田市","102050016000","内ケ島町","36.285136","139.396177","0","1"
"10","群馬県","10205","太田市","102050017000","大久保町","36.343343","139.272362","0","1"
"10","群馬県","10205","太田市","102050018000","大島町","36.305685","139.357969","0","1"
"10","群馬県","10205","太田市","102050019000","大舘町","36.250029","139.301270","0","1"
"10","群馬県","10205","太田市","102050020000","大原町","36.354964","139.286935","0","1"
"10","群馬県","10205","太田市","102050021000","大鷲町","36.339686","139.352079","0","1"
"10","群馬県","10205","太田市","102050022000","沖之郷町","36.290057","139.434183","0","1"
"10","群馬県","10205","太田市","102050023000","沖野町","36.290666","139.323367","0","1"
"10","群馬県","10205","太田市","102050024000","押切町","36.248987","139.340791","0","1"
"10","群馬県","10205","太田市","102050025000","尾島町","36.260051","139.321561","0","1"
"10","群馬県","10205","太田市","102050026000","粕川町","36.265733","139.296815","0","1"
"10","群馬県","10205","太田市","102050027000","金山町","36.309297","139.373522","0","1"
"10","群馬県","10205","太田市","102050028000","上強戸町","36.337553","139.359444","0","1"
"10","群馬県","10205","太田市","102050029000","上小林町","36.316520","139.404223","0","1"
"10","群馬県","10205","太田市","102050030000","上田島町","36.282486","139.319754","0","1"
"10","群馬県","10205","太田市","102050031000","亀岡町","36.255440","139.316783","0","1"
"10","群馬県","10205","太田市","102050032000","北金井町","36.350068","139.352490","0","1"
"10","群馬県","10205","太田市","102050033000","清原町","36.345110","139.386300","0","1"
"10","群馬県","10205","太田市","102050034000","熊野町","36.305409","139.381321","0","1"
"10","群馬県","10205","太田市","102050035000","強戸町","36.329650","139.358330","0","1"
"10","群馬県","10205","太田市","102050036000","小角田町","36.278713","139.281586","0","1"
"10","群馬県","10205","太田市","102050037000","小舞木町","36.284013","139.388092","0","1"
"10","群馬県","10205","太田市","102050038000","下小林町","36.291194","139.403449","0","1"
"10","群馬県","10205","太田市","102050039000","下田島町","36.264859","139.323961","0","1"
"10","群馬県","10205","太田市","102050040000","下浜田町","36.276617","139.364086","0","1"
"10","群馬県","10205","太田市","102050041000","城西町","36.310655","139.337600","0","1"
"10","群馬県","10205","太田市","102050042000","庄屋町","36.279656","139.370997","0","1"
"10","群馬県","10205","太田市","102050043000","新道町","36.300161","139.342041","0","1"
"10","群馬県","10205","太田市","102050044000","末広町","36.256886","139.381220","0","1"
"10","群馬県","10205","太田市","102050045000","菅塩町","36.347966","139.339863","0","1"
"10","群馬県","10205","太田市","102050046000","すずかけ町","36.254182","139.323512","0","1"
"10","群馬県","10205","太田市","102050047000","スバル町","36.298656","139.384919","0","1"
"10","群馬県","10205","太田市","102050048000","世良田町","36.266755","139.281013","0","1"
"10","群馬県","10205","太田市","102050049000","太子町","36.255624","139.325726","0","1"
"10","群馬県","10205","太田市","102050050000","台之郷町","36.307674","139.407371","0","1"
"10","群馬県","10205","太田市","102050051000","高瀬町","36.326293","139.423091","0","1"
"10","群馬県","10205","太田市","102050052000","高林北町","36.265660","139.367254","0","1"
"10","群馬県","10205","太田市","102050053000","高林寿町","36.263674","139.374459","0","1"
"10","群馬県","10205","太田市","102050054000","高林西町","36.256278","139.364430","0","1"
"10","群馬県","10205","太田市","102050055000","高林東町","36.257521","139.375154","0","1"
"10","群馬県","10205","太田市","102050056000","高林南町","36.253967","139.368287","0","1"
"10","群馬県","10205","太田市","102050057000","宝町","36.289750","139.331777","0","1"
"10","群馬県","10205","太田市","102050058000","只上町","36.337533","139.396881","0","1"
"10","群馬県","10205","太田市","102050059000","鶴生田町","36.319281","139.358142","0","1"
"10","群馬県","10205","太田市","102050060000","寺井町","36.324102","139.335117","0","1"
"10","群馬県","10205","太田市","102050061000","天良町","36.332313","139.334072","0","1"
"10","群馬県","10205","太田市","102050062000","徳川町","36.250257","139.284056","0","1"
"10","群馬県","10205","太田市","102050063000","富沢町","36.264023","139.357251","0","1"
"10","群馬県","10205","太田市","102050064000","富若町","36.324080","139.396421","0","1"
"10","群馬県","10205","太田市","102050065000","鳥山上町","36.324478","139.344722","0","1"
"10","群馬県","10205","太田市","102050066000","鳥山下町","36.312249","139.352610","0","1"
"10","群馬県","10205","太田市","102050067000","鳥山町","36.313477","139.356544","0","1"
"10","群馬県","10205","太田市","102050068000","鳥山中町","36.314915","139.346382","0","1"
"10","群馬県","10205","太田市","102050069000","長手町","36.315187","139.367465","0","1"
"10","群馬県","10205","太田市","102050070000","中根町","36.272988","139.322875","0","1"
"10","群馬県","10205","太田市","102050071000","成塚町","36.336280","139.341713","0","1"
"10","群馬県","10205","太田市","102050072000","新島町","36.291976","139.386837","0","1"
"10","群馬県","10205","太田市","102050073000","新野町","36.307925","139.343542","0","1"
"10","群馬県","10205","太田市","102050074000","西新町","36.272302","139.338275","0","1"
"10","群馬県","10205","太田市","102050075000","西長岡町","36.353774","139.332104","0","1"
"10","群馬県","10205","太田市","102050076000","西野谷町","36.282488","139.329351","0","1"
"10","群馬県","10205","太田市","102050077000","西本町","36.294067","139.363974","0","1"
"10","群馬県","10205","太田市","102050078000","西矢島町","36.271291","139.374285","0","1"
"10","群馬県","10205","太田市","102050079000","新田赤堀町","36.292091","139.297199","0","1"
"10","群馬県","10205","太田市","102050080000","新田市町","36.327186","139.299518","0","1"
"10","群馬県","10205","太田市","102050081000","新田市野井町","36.315394","139.301952","0","1"
"10","群馬県","10205","太田市","102050082000","新田市野倉町","36.335233","139.309043","0","1"
"10","群馬県","10205","太田市","102050083000","新田大町","36.322773","139.281925","0","1"
"10","群馬県","10205","太田市","102050084000","新田大根町","36.309296","139.282321","0","1"
"10","群馬県","10205","太田市","102050085000","新田金井町","36.308300","139.293023","0","1"
"10","群馬県","10205","太田市","102050086000","新田嘉祢町","36.320530","139.288015","0","1"
"10","群馬県","10205","太田市","102050087000","新田上江田町","36.294317","139.285709","0","1"
"10","群馬県","10205","太田市","102050088000","新田上田中町","36.304638","139.274762","0","1"
"10","群馬県","10205","太田市","102050089000","新田上中町","36.322956","139.271004","0","1"
"10","群馬県","10205","太田市","102050090000","新田木崎町","36.281782","139.306734","0","1"
"10","群馬県","10205","太田市","102050091000","新田小金井町","36.312920","139.323556","0","1"
"10","群馬県","10205","太田市","102050092000","新田小金町","36.334654","139.322764","0","1"
"10","群馬県","10205","太田市","102050093000","新田権右衛門町","36.332110","139.263878","0","1"
"10","群馬県","10205","太田市","102050094000","新田下江田町","36.268944","139.298258","0","1"
"10","群馬県","10205","太田市","102050095000","新田下田中町","36.288688","139.273749","0","1"
"10","群馬県","10205","太田市","102050096000","新田反町町","36.296492","139.308299","0","1"
"10","群馬県","10205","太田市","102050097000","新田高尾町","36.285080","139.283059","0","1"
"10","群馬県","10205","太田市","102050098000","新田多村新田町","36.338899","139.295844","0","1"
"10","群馬県","10205","太田市","102050099000","新田溜池町","36.323550","139.275431","0","1"
"10","群馬県","10205","太田市","102050100000","新田天良町","36.335008","139.328232","0","1"
"10","群馬県","10205","太田市","102050101000","新田中江田町","36.278646","139.292231","0","1"
"10","群馬県","10205","太田市","102050102000","新田萩町","36.333500","139.268973","0","1"
"10","群馬県","10205","太田市","102050103000","新田花香塚町","36.297566","139.261271","0","1"
"10","群馬県","10205","太田市","102050104000","新田早川町","36.294379","139.265567","0","1"
"10","群馬県","10205","太田市","102050105000","新田瑞木町","36.310083","139.309427","0","1"
"10","群馬県","10205","太田市","102050106000","新田村田町","36.310233","139.315655","0","1"
"10","群馬県","10205","太田市","102050107000","韮川町","36.312836","139.403909","0","1"
"10","群馬県","10205","太田市","102050108000","八幡町","36.300189","139.365434","0","1"
"10","群馬県","10205","太田市","102050109000","浜町","36.290335","139.367887","0","1"
"10","群馬県","10205","太田市","102050110000","原宿町","36.353766","139.382623","0","1"
"10","群馬県","10205","太田市","102050111000","東今泉町","36.326806","139.384493","0","1"
"10","群馬県","10205","太田市","102050112000","東金井町","36.317122","139.387780","0","1"
"10","群馬県","10205","太田市","102050113000","東新町","36.327053","139.408679","0","1"
"10","群馬県","10205","太田市","102050114000","東長岡町","36.303075","139.395281","0","1"
"10","群馬県","10205","太田市","102050115000","東別所町","36.268754","139.393946","0","1"
"10","群馬県","10205","太田市","102050116000","東本町","36.297930","139.378217","0","1"
"10","群馬県","10205","太田市","102050117000","東矢島町","36.268793","139.382873","0","1"
"10","群馬県","10205","太田市","102050118000","備前島町","36.256511","139.344016","0","1"
"10","群馬県","10205","太田市","102050119000","福沢町","36.269152","139.358545","0","1"
"10","群馬県","10205","太田市","102050120000","藤阿久町","36.290745","139.357671","0","1"
"10","群馬県","10205","太田市","102050121000","藤久良町","36.291457","139.351670","0","1"
"10","群馬県","10205","太田市","102050122000","二ツ小屋町","36.238217","139.313991","0","1"
"10","群馬県","10205","太田市","102050123000","古戸町","36.246473","139.376972","0","1"
"10","群馬県","10205","太田市","102050124000","別所町","36.298069","139.330437","0","1"
"10","群馬県","10205","太田市","102050125000","細谷町","36.275212","139.350268","0","1"
"10","群馬県","10205","太田市","102050126000","堀口町","36.249853","139.324448","0","1"
"10","群馬県","10205","太田市","102050127000","本町","36.297893","139.372861","0","1"
"10","群馬県","10205","太田市","102050128000","前小屋町","36.245216","139.327993","0","1"
"10","群馬県","10205","太田市","102050129000","前島町","36.246939","139.316742","0","1"
"10","群馬県","10205","太田市","102050130000","丸山町","36.341724","139.381215","0","1"
"10","群馬県","10205","太田市","102050131000","緑町","36.331123","139.372526","0","1"
"10","群馬県","10205","太田市","102050132000","南ヶ丘町","36.247823","139.327165","0","1"
"10","群馬県","10205","太田市","102050133000","南矢島町","36.263562","139.379932","0","1"
"10","群馬県","10205","太田市","102050134000","武蔵島町","36.244057","139.311084","0","1"
"10","群馬県","10205","太田市","102050135000","茂木町","36.297381","139.417819","0","1"
"10","群馬県","10205","太田市","102050136000","八重笠町","36.272190","139.429581","0","1"
"10","群馬県","10205","太田市","102050137000","安良岡町","36.308733","139.397090","0","1"
"10","群馬県","10205","太田市","102050138000","矢田堀町","36.334530","139.380756","0","1"
"10","群馬県","10205","太田市","102050139000","矢場新町","36.311802","139.416447","0","1"
"10","群馬県","10205","太田市","102050140000","矢場町","36.302557","139.423820","0","1"
"10","群馬県","10205","太田市","102050141000","藪塚町","36.361435","139.310600","0","1"
"10","群馬県","10205","太田市","102050142000","山之神町","36.346225","139.310184","0","1"
"10","群馬県","10205","太田市","102050143000","由良町","36.288271","139.343687","0","1"
"10","群馬県","10205","太田市","102050144000","吉沢町","36.350938","139.368443","0","1"
"10","群馬県","10205","太田市","102050145000","米沢町","36.263581","139.342803","0","1"
"10","群馬県","10205","太田市","102050146000","寄合町","36.342700","139.320576","0","1"
"10","群馬県","10205","太田市","102050147000","龍舞町","36.282671","139.416761","0","1"
"10","群馬県","10205","太田市","102050148000","六千石町","36.334409","139.285838","0","1"
"10","群馬県","10205","太田市","102050149000","脇屋町","36.308871","139.330870","0","1"
"10","群馬県","10206","沼田市","102060001000","秋塚町","36.680651","139.080288","0","1"
"10","群馬県","10206","沼田市","102060002000","石墨町","36.684575","139.044865","0","1"
"10","群馬県","10206","沼田市","102060003000","井土上町","36.663759","139.022561","0","1"
"10","群馬県","10206","沼田市","102060004000","今井町","36.633732","138.997056","0","1"
"10","群馬県","10206","沼田市","102060005000","岩本町","36.596508","139.040360","0","1"
"10","群馬県","10206","沼田市","102060006000","薄根町","36.643291","139.030308","0","1"
"10","群馬県","10206","沼田市","102060007000","宇楚井町","36.684685","139.031555","0","1"
"10","群馬県","10206","沼田市","102060008000","大釜町","36.670555","139.036141","0","1"
"10","群馬県","10206","沼田市","102060009000","岡谷町","36.668181","139.062671","0","1"
"10","群馬県","10206","沼田市","102060010000","恩田町","36.655987","139.022686","0","1"
"10","群馬県","10206","沼田市","102060011000","鍛冶町","36.639635","139.042793","0","1"
"10","群馬県","10206","沼田市","102060012000","上川田町","36.647980","139.003971","0","1"
"10","群馬県","10206","沼田市","102060013000","上久屋町","36.660129","139.105541","0","1"
"10","群馬県","10206","沼田市","102060014000","上沼須町","36.644424","139.065054","0","1"
"10","群馬県","10206","沼田市","102060015000","上之町","36.645397","139.047667","0","1"
"10","群馬県","10206","沼田市","102060016000","上原町","36.650192","139.066167","0","1"
"10","群馬県","10206","沼田市","102060017000","上発知町","36.745510","139.068131","0","1"
"10","群馬県","10206","沼田市","102060018000","久屋原町","36.662784","139.091147","0","1"
"10","群馬県","10206","沼田市","102060019000","材木町","36.644599","139.050024","0","1"
"10","群馬県","10206","沼田市","102060020000","栄町","36.635069","139.048051","0","1"
"10","群馬県","10206","沼田市","102060021000","桜町","36.653654","139.067518","0","1"
"10","群馬県","10206","沼田市","102060022000","佐山町","36.738693","139.038770","0","1"
"10","群馬県","10206","沼田市","102060023000","清水町","36.640416","139.038717","0","1"
"10","群馬県","10206","沼田市","102060024000","下川田町","36.618744","139.003647","0","1"
"10","群馬県","10206","沼田市","102060025000","下久屋町","36.655468","139.081386","0","1"
"10","群馬県","10206","沼田市","102060026000","下沼田町","36.658166","139.036875","0","1"
"10","群馬県","10206","沼田市","102060027000","下之町","36.643233","139.041692","0","1"
"10","群馬県","10206","沼田市","102060028000","下発知町","36.684171","139.061215","0","1"
"10","群馬県","10206","沼田市","102060029000","白岩町","36.653621","139.035967","0","1"
"10","群馬県","10206","沼田市","102060030000","白沢町岩室","36.644388","139.166527","0","1"
"10","群馬県","10206","沼田市","102060031000","白沢町尾合","36.651254","139.145087","0","1"
"10","群馬県","10206","沼田市","102060032000","白沢町上古語父","36.673114","139.122591","0","1"
"10","群馬県","10206","沼田市","102060033000","白沢町下古語父","36.679764","139.116178","0","1"
"10","群馬県","10206","沼田市","102060034000","白沢町高平","36.681153","139.163535","0","1"
"10","群馬県","10206","沼田市","102060035000","白沢町生枝","36.663076","139.161192","0","1"
"10","群馬県","10206","沼田市","102060036000","白沢町平出","36.657668","139.127367","0","1"
"10","群馬県","10206","沼田市","102060037000","新町","36.623016","139.046170","0","1"
"10","群馬県","10206","沼田市","102060038000","硯田町","36.647695","139.025779","0","1"
"10","群馬県","10206","沼田市","102060039000","善桂寺町","36.666486","139.039656","0","1"
"10","群馬県","10206","沼田市","102060040000","高橋場町","36.655507","139.060212","0","1"
"10","群馬県","10206","沼田市","102060041000","戸鹿野町","36.627946","139.041961","0","1"
"10","群馬県","10206","沼田市","102060042000","戸神町","36.676200","139.053421","0","1"
